model-E10-B100-1589333773,1589335257.049,0.38,0.25164,0.65,0.24776
model-E10-B100-1589333773,1589335261.343,0.5,0.24993,0.55,0.24901
model-E10-B100-1589333773,1589335265.594,0.47,0.25012,0.6,0.24985
model-E10-B100-1589333773,1589335270.215,0.48,0.24987,0.6,0.24884
model-E10-B100-1589333773,1589335274.392,0.53,0.24972,0.5,0.24989
model-E10-B100-1589333773,1589335279.258,0.6,0.24887,0.65,0.24884
model-E10-B100-1589333773,1589335283.613,0.58,0.24912,0.45,0.24993
model-E10-B100-1589333773,1589335287.706,0.54,0.25015,0.55,0.25001
model-E10-B100-1589333773,1589335291.968,0.51,0.24988,0.2,0.25219
model-E10-B100-1589333773,1589335296.044,0.56,0.24954,0.55,0.24995
model-E10-B100-1589333773,1589335300.953,0.51,0.24986,0.4,0.25078
model-E10-B100-1589333773,1589335305.034,0.46,0.25037,0.6,0.24911
model-E10-B100-1589333773,1589335309.365,0.53,0.24943,0.6,0.24896
model-E10-B100-1589333773,1589335313.509,0.55,0.24921,0.45,0.25026
model-E10-B100-1589333773,1589335317.861,0.46,0.25062,0.6,0.24893
model-E10-B100-1589333773,1589335322.691,0.45,0.25043,0.55,0.24941
model-E10-B100-1589333773,1589335327.112,0.55,0.24955,0.65,0.24877
model-E10-B100-1589333773,1589335331.187,0.4,0.25162,0.6,0.24925
model-E10-B100-1589333773,1589335335.583,0.52,0.25031,0.55,0.24936
model-E10-B100-1589333773,1589335339.753,0.64,0.24899,0.5,0.24976
model-E10-B100-1589333773,1589335344.931,0.49,0.25032,0.5,0.24882
model-E10-B100-1589333773,1589335348.971,0.48,0.25043,0.45,0.25059
model-E10-B100-1589333773,1589335353.253,0.5,0.24976,0.55,0.24975
model-E10-B100-1589333773,1589335357.264,0.55,0.24927,0.55,0.2496
model-E10-B100-1589333773,1589335361.619,0.43,0.25086,0.65,0.24799
model-E10-B100-1589333773,1589335366.206,0.51,0.24983,0.65,0.24827
model-E10-B100-1589333773,1589335370.359,0.49,0.25023,0.5,0.24959
model-E10-B100-1589333773,1589335374.559,0.51,0.24986,0.55,0.24992
model-E10-B100-1589333773,1589335378.542,0.49,0.25023,0.6,0.24869
model-E10-B100-1589333773,1589335382.777,0.52,0.24979,0.7,0.2482
model-E10-B100-1589333773,1589335387.558,0.52,0.24964,0.5,0.25003
model-E10-B100-1589333773,1589335391.9,0.55,0.24962,0.7,0.24792
model-E10-B100-1589333773,1589335395.967,0.53,0.2497,0.5,0.24967
model-E10-B100-1589333773,1589335400.247,0.56,0.24954,0.5,0.25053
model-E10-B100-1589333773,1589335404.364,0.57,0.24916,0.55,0.24945
model-E10-B100-1589333773,1589335406.024,0.25,0.25182,0.25,0.25254
model-E10-B100-1589333773,1589335409.996,0.56,0.24893,0.35,0.25092
model-E10-B100-1589333773,1589335415.173,0.52,0.24956,0.5,0.25053
model-E10-B100-1589333773,1589335419.492,0.47,0.25,0.55,0.24875
model-E10-B100-1589333773,1589335423.832,0.5,0.24989,0.5,0.24968
model-E10-B100-1589333773,1589335428.132,0.46,0.25042,0.45,0.25143
model-E10-B100-1589333773,1589335432.386,0.45,0.25007,0.6,0.24851
model-E10-B100-1589333773,1589335437.325,0.45,0.25103,0.65,0.24853
model-E10-B100-1589333773,1589335441.658,0.54,0.24986,0.7,0.2484
model-E10-B100-1589333773,1589335445.891,0.58,0.24967,0.4,0.25132
model-E10-B100-1589333773,1589335450.151,0.55,0.24943,0.55,0.24967
model-E10-B100-1589333773,1589335454.349,0.56,0.24939,0.55,0.24889
model-E10-B100-1589333773,1589335459.21,0.53,0.24971,0.45,0.25064
model-E10-B100-1589333773,1589335463.439,0.62,0.24888,0.5,0.25007
model-E10-B100-1589333773,1589335467.553,0.45,0.25007,0.4,0.25225
model-E10-B100-1589333773,1589335471.792,0.52,0.24938,0.6,0.24905
model-E10-B100-1589333773,1589335476.028,0.51,0.25024,0.55,0.24895
model-E10-B100-1589333773,1589335480.874,0.48,0.25024,0.4,0.2527
model-E10-B100-1589333773,1589335484.977,0.48,0.25022,0.6,0.24769
model-E10-B100-1589333773,1589335489.212,0.48,0.24992,0.45,0.25069
model-E10-B100-1589333773,1589335493.444,0.52,0.24958,0.5,0.24918
model-E10-B100-1589333773,1589335497.601,0.41,0.25098,0.45,0.25168
model-E10-B100-1589333773,1589335502.568,0.51,0.25034,0.45,0.25174
model-E10-B100-1589333773,1589335506.904,0.6,0.24943,0.65,0.24808
model-E10-B100-1589333773,1589335511.141,0.34,0.25192,0.6,0.24795
model-E10-B100-1589333773,1589335515.273,0.55,0.25028,0.55,0.25067
model-E10-B100-1589333773,1589335519.518,0.57,0.24901,0.65,0.24821
model-E10-B100-1589333773,1589335523.7,0.48,0.25037,0.45,0.25036
model-E10-B100-1589333773,1589335527.287,0.46,0.25057,0.65,0.24835
model-E10-B100-1589333773,1589335531.155,0.5,0.24959,0.6,0.24756
model-E10-B100-1589333773,1589335535.358,0.55,0.24912,0.5,0.24932
model-E10-B100-1589333773,1589335539.674,0.43,0.25093,0.55,0.24944
model-E10-B100-1589333773,1589335543.98,0.51,0.24973,0.65,0.24891
model-E10-B100-1589333773,1589335548.189,0.49,0.2502,0.55,0.25015
model-E10-B100-1589333773,1589335552.56,0.51,0.2498,0.4,0.2506
model-E10-B100-1589333773,1589335557.001,0.49,0.25024,0.45,0.25035
model-E10-B100-1589333773,1589335561.223,0.51,0.24971,0.55,0.24934
model-E10-B100-1589333773,1589335566.341,0.52,0.2496,0.7,0.24767
model-E10-B100-1589333773,1589335570.478,0.56,0.24952,0.6,0.24937
model-E10-B100-1589333773,1589335574.869,0.5,0.24961,0.45,0.25036
model-E10-B100-1589333773,1589335578.978,0.57,0.24948,0.3,0.25166
model-E10-B100-1589333773,1589335583.243,0.57,0.24908,0.55,0.24882
model-E10-B100-1589333773,1589335584.873,0.25,0.25084,0.5,0.25004
